reach_id,region,original_facc,corrected_facc,delta,delta_pct,n_rch_up,correction_type
13224400071,AF,30865.6498,44209.6094,13343.9596,43.23,2,junction_floor
13224400571,AF,9105.5192,9783.0625,677.5433,7.44,2,junction_floor
13224500011,AF,135545.7031,270358.3572,134812.6541,99.46,2,junction_floor
13224700221,AF,94474.6375,155664.5781,61189.9406,64.77,2,junction_floor
13224700401,AF,43494.131,57357.8761,13863.7451,31.87,2,junction_floor
13225100171,AF,463066.7986,475159.3514,12092.5527,2.61,2,junction_floor
13225100181,AF,458130.8125,916262.7188,458131.9062,100.0,2,junction_floor
13225100151,AF,468906.9221,472299.2946,3392.3725,0.72,2,junction_floor
13225300051,AF,454456.0646,456806.6964,2350.6318,0.52,2,junction_floor
13225500021,AF,453232.7188,561003.917,107771.1982,23.78,2,junction_floor
13225500041,AF,450924.4062,464144.0064,13219.6001,2.93,2,junction_floor
13225600041,AF,6172.1339,7780.4562,1608.3223,26.06,2,junction_floor
13225700021,AF,424672.8593,450622.4917,25949.6324,6.11,2,junction_floor
13225800191,AF,21375.5857,65221.7852,43846.1995,205.12,2,junction_floor
13225800231,AF,30892.6564,32110.6602,1218.0038,3.94,2,junction_floor
13226100091,AF,144751.5438,271722.8898,126971.346,87.72,2,junction_floor
13226100111,AF,127345.8337,142030.0409,14684.2072,11.53,2,junction_floor
13226300161,AF,119081.9748,199788.5781,80706.6034,67.77,2,junction_floor
13226500331,AF,6502.5508,8104.278,1601.7272,24.63,2,junction_floor
13226500261,AF,73291.3255,114926.2812,41634.9558,56.81,2,junction_floor
13226700061,AF,56406.687,84635.8438,28229.1567,50.05,2,junction_floor
13226900041,AF,40363.0406,53588.0508,13225.0102,32.77,2,junction_floor
13226900061,AF,26328.6818,39812.457,13483.7753,51.21,2,junction_floor
13227000101,AF,236016.3624,328579.3125,92562.9501,39.22,2,junction_floor
13228100051,AF,74184.4296,78317.5574,4133.1278,5.57,2,junction_floor
13228300081,AF,70376.6543,101169.7383,30793.084,43.75,2,junction_floor
13229100151,AF,146163.8896,252607.6562,106443.7666,72.82,2,junction_floor
13229500011,AF,105772.5938,114818.0781,9045.4844,8.55,2,junction_floor
13230100031,AF,2673280.2749,2702327.4825,29047.2076,1.09,2,junction_floor
13230200091,AF,7859.5491,9773.6444,1914.0953,24.35,2,junction_floor
13230500011,AF,2332405.9829,2652836.0859,320430.103,13.74,2,junction_floor
13230800171,AF,11116.2209,21133.3438,10017.1229,90.11,2,junction_floor
13250000011,AF,2318623.0155,2402360.0625,83737.047,3.61,2,junction_floor
13242100071,AF,53174.8538,65266.8037,12091.9499,22.74,2,junction_floor
13245000031,AF,178358.4361,210927.1861,32568.75,18.26,2,junction_floor
13246100151,AF,71968.6261,141224.0859,69255.4598,96.23,2,junction_floor
13250000121,AF,1552872.1322,1557300.661,4428.5288,0.29,2,junction_floor
13250000183,AF,6327.813,7888.0225,1560.2095,24.66,2,junction_floor
13250000173,AF,6454.5807,7672.7144,1218.1337,18.87,2,junction_floor
13261500021,AF,593841.6424,602445.04,8603.3977,1.45,2,junction_floor
13261300101,AF,924305.5376,1235565.75,311260.2124,33.68,2,junction_floor
13261700051,AF,586062.1328,721319.8671,135257.7343,23.08,2,junction_floor
13262100161,AF,22298.1132,26362.7715,4064.6583,18.23,2,junction_floor
13263100061,AF,498691.672,516814.5039,18122.8319,3.63,2,junction_floor
13263200011,AF,26308.3789,28036.2285,1727.8496,6.57,2,junction_floor
13263200031,AF,14974.5784,17457.9043,2483.3259,16.58,2,junction_floor
13268500101,AF,116464.4081,154558.4277,38094.0196,32.71,2,junction_floor
13268600131,AF,36274.5014,42856.2616,6581.7602,18.14,2,junction_floor
13269100241,AF,131467.9782,157256.1925,25788.2143,19.62,2,junction_floor
14530000185,AF,10587.6611,19004.6123,8416.9512,79.5,2,junction_floor
15140700343,AF,21498.4578,29894.751,8396.2932,39.06,2,junction_floor
17293000071,AF,466484.3542,841410.4062,374926.052,80.37,2,junction_floor
17264700031,AF,15444.7907,20207.7192,4762.9285,30.84,2,junction_floor
13269700231,AF,51377.3428,54992.327,3614.9842,7.04,2,junction_floor
13271000011,AF,643530.5533,645840.0299,2309.4766,0.36,2,junction_floor
13271000091,AF,1481159.0,2962295.625,1481136.625,100.0,2,junction_floor
13272300041,AF,169647.1995,173271.6851,3624.4855,2.14,2,junction_floor
13272300061,AF,169405.6356,169540.3942,134.7586,0.08,2,junction_floor
13272400201,AF,23848.9966,35990.1562,12141.1597,50.91,2,junction_floor
13272700011,AF,95614.8984,190270.3438,94655.4453,99.0,2,junction_floor
13272700141,AF,41172.6101,111846.1101,70673.5,171.65,2,junction_floor
13272800281,AF,17927.1155,44297.2461,26370.1306,147.1,2,junction_floor
13273000041,AF,1480438.0507,1742236.3582,261798.3075,17.68,2,junction_floor
13274100041,AF,80711.1019,80800.6951,89.5932,0.11,2,junction_floor
13274300041,AF,70907.4523,106693.625,35786.1727,50.47,2,junction_floor
