reach_id,region,original_facc,corrected_facc,delta,delta_pct,correction_type
61308000175,SA,411.1168,171.6167,-239.5002,-58.26,cascade_surplus
62297804421,SA,1004.1272,641.267,-362.8602,-36.14,cascade_surplus
62299302921,SA,8397.4277,853.5736,-7543.8541,-89.84,cascade_surplus
67206000741,SA,301.8653,199.2468,-102.6185,-33.99,cascade_surplus
67206000711,SA,359.5078,141.0696,-218.4383,-60.76,cascade_surplus
64182000271,SA,710.5135,457.9334,-252.5801,-35.55,cascade_surplus
62227000633,SA,15604.5576,1564.3094,-14040.2482,-89.98,cascade_surplus
61582900191,SA,1056.8624,653.4002,-403.4621,-38.18,cascade_surplus
63103500075,SA,81.5633,31.1533,-50.41,-61.8,cascade_surplus
62299303831,SA,157.0675,93.8966,-63.1709,-40.22,cascade_surplus
62294801171,SA,515.3745,339.5703,-175.8042,-34.11,cascade_surplus
62301000035,SA,513.783,265.8403,-247.9427,-48.26,cascade_surplus
62308100075,SA,347.1917,216.44,-130.7517,-37.66,cascade_surplus
65329000393,SA,321.5606,181.8114,-139.7491,-43.46,cascade_surplus
62297404721,SA,1457.0248,770.4314,-686.5934,-47.12,cascade_surplus
62297603311,SA,1318.189,717.6761,-600.513,-45.56,cascade_surplus
61100201651,SA,3703.95,127.692,-3576.258,-96.55,cascade_surplus
62254400583,SA,386.4046,242.5831,-143.8214,-37.22,cascade_surplus
61204500331,SA,312.7424,145.739,-167.0033,-53.4,cascade_surplus
63540800181,SA,165.1408,93.4506,-71.6903,-43.41,cascade_surplus
65323000183,SA,51807.1016,165.7564,-51641.3452,-99.68,cascade_surplus
64243300061,SA,48.3991,29.4795,-18.9196,-39.09,cascade_surplus
62500800095,SA,333.5453,151.9232,-181.6222,-54.45,bifurc_surplus
62500800085,SA,341.8272,189.904,-151.9232,-44.44,bifurc_surplus
64247500041,SA,278.4797,147.0029,-131.4768,-47.21,cascade_surplus
61547000351,SA,173.7922,90.3999,-83.3922,-47.98,cascade_surplus
66180000881,SA,122.9019,66.7251,-56.1768,-45.71,cascade_surplus
66190400531,SA,303.6373,189.6965,-113.9408,-37.53,cascade_surplus
66190400223,SA,189.4193,51.2652,-138.1541,-72.94,cascade_surplus
66220000453,SA,341.9456,183.6198,-158.3258,-46.3,cascade_surplus
66240001151,SA,278.0431,105.2837,-172.7594,-62.13,cascade_surplus
66252000731,SA,132.105,43.6616,-88.4434,-66.95,cascade_surplus
67202900241,SA,281.9095,159.218,-122.6915,-43.52,cascade_surplus
67203000301,SA,281.788,18.6421,-263.1459,-93.38,cascade_surplus
63304300391,SA,34.8181,17.3003,-17.5178,-50.31,cascade_surplus
65378800321,SA,22.6467,12.6299,-10.0168,-44.23,cascade_surplus
62410400103,SA,1695.9408,12.5885,-1683.3523,-99.26,cascade_surplus
61650801313,SA,840.1169,93.8987,-746.2182,-88.82,cascade_surplus
62266501561,SA,235.1203,156.1747,-78.9455,-33.58,cascade_surplus
62410500453,SA,30.2939,14.7702,-15.5237,-51.24,cascade_surplus
66120000401,SA,934.325,98.2207,-836.1043,-89.49,cascade_surplus
63497000453,SA,48251.8555,56.2696,-48195.5858,-99.88,cascade_surplus
61569000591,SA,103.7636,27.5629,-76.2007,-73.44,cascade_surplus
66140000871,SA,508.5888,298.4477,-210.1411,-41.32,cascade_surplus
64247801031,SA,278.0759,166.6655,-111.4104,-40.06,cascade_surplus
62297402071,SA,167.5181,96.8643,-70.6538,-42.18,cascade_surplus
61308000265,SA,12791.6182,20.0851,-12771.5331,-99.84,cascade_surplus
62266700101,SA,96.6902,57.2642,-39.4261,-40.78,cascade_surplus
62266800241,SA,5489.4116,616.2683,-4873.1433,-88.77,cascade_surplus
61670200385,SA,526.0173,210.5677,-315.4496,-59.97,cascade_surplus
64253000763,SA,240.6706,91.889,-148.7816,-61.82,cascade_surplus
64253001313,SA,189.3951,65.7989,-123.5962,-65.26,cascade_surplus
62297802331,SA,82.9978,46.8978,-36.1,-43.5,cascade_surplus
62307000755,SA,317.1941,180.8628,-136.3313,-42.98,cascade_surplus
62307001425,SA,1174.2551,432.0134,-742.2417,-63.21,bifurc_surplus
62307001675,SA,864.7607,428.9842,-435.7765,-50.39,bifurc_surplus
62269400951,SA,308.4802,91.2647,-217.2155,-70.41,cascade_surplus
65342300341,SA,321.9261,161.0295,-160.8966,-49.98,cascade_surplus
62266405181,SA,208.7168,122.8442,-85.8727,-41.14,cascade_surplus
62266404931,SA,136.8544,14.6396,-122.2148,-89.3,cascade_surplus
61308000295,SA,122.6561,35.8245,-86.8316,-70.79,cascade_surplus
62266600771,SA,235.9739,143.525,-92.4489,-39.18,cascade_surplus
62297804241,SA,88.572,45.9258,-42.6462,-48.15,cascade_surplus
64110100041,SA,267.3178,169.994,-97.3238,-36.41,cascade_surplus
62265600011,SA,2813.6284,1667.8187,-1145.8097,-40.72,cascade_surplus
62249900611,SA,1175.8802,730.896,-444.9841,-37.84,cascade_surplus
62255000451,SA,5485.9565,476.7684,-5009.1881,-91.31,cascade_surplus
64293000441,SA,34937.0328,34.7518,-34902.281,-99.9,cascade_surplus
64293000381,SA,187.8671,118.4466,-69.4205,-36.95,cascade_surplus
66190600291,SA,96.8121,48.2971,-48.515,-50.11,cascade_surplus
66252000631,SA,237.725,129.6721,-108.0529,-45.45,cascade_surplus
62297501041,SA,1376.0711,384.7089,-991.3622,-72.04,cascade_surplus
62299700981,SA,451.5357,279.8066,-171.7291,-38.03,cascade_surplus
62262900411,SA,1367.4505,895.3182,-472.1323,-34.53,cascade_surplus
62299900571,SA,644.7724,320.4945,-324.278,-50.29,cascade_surplus
64242400511,SA,3907.856,945.0874,-2962.7686,-75.82,cascade_surplus
62281100101,SA,1493.8179,846.9922,-646.8257,-43.3,cascade_surplus
62281100121,SA,496.5074,285.9759,-210.5314,-42.4,cascade_surplus
64247801051,SA,19988.3887,3288.4128,-16699.9759,-83.55,cascade_surplus
