reach_id,region,original_facc,corrected_facc,delta,delta_pct,n_rch_up,correction_type
77153900093,NA,1822.3179,2039.976,217.6581,11.94,2,junction_floor
83185001113,NA,495.9096,581.1405,85.2309,17.19,2,junction_floor
74295800161,NA,20955.5759,32200.9453,11245.3694,53.66,2,junction_floor
72270400223,NA,8341.016,8538.5885,197.5725,2.37,2,junction_floor
71217000783,NA,2229.1544,4179.4009,1950.2465,87.49,2,junction_floor
73290000055,NA,27215.0525,27316.8956,101.8431,0.37,2,junction_floor
73290000065,NA,26955.9864,40890.9062,13934.9198,51.7,2,junction_floor
72557900063,NA,563186.0625,598074.6541,34888.5916,6.19,2,junction_floor
72588000023,NA,10299.4453,15961.6435,5662.1982,54.98,2,junction_floor
82264300071,NA,68133.5764,136373.9766,68240.4001,100.16,2,junction_floor
83280200113,NA,7548.5071,7711.7719,163.2648,2.16,2,junction_floor
72606000075,NA,5480.3375,8377.7949,2897.4573,52.87,2,junction_floor
72557700041,NA,580572.5902,582968.2397,2395.6495,0.41,2,junction_floor
77123000023,NA,108941.1084,127117.4922,18176.3838,16.68,2,junction_floor
83170900025,NA,119458.183,132978.7076,13520.5246,11.32,2,junction_floor
71230600353,NA,1814.7286,2094.1848,279.4562,15.4,2,junction_floor
78380700111,NA,7792.7861,7819.9987,27.2126,0.35,2,junction_floor
74287500301,NA,128256.4605,149259.957,21003.4965,16.38,2,junction_floor
78390400121,NA,14778.343,18513.3784,3735.0354,25.27,2,junction_floor
71181900951,NA,2361.8534,4342.326,1980.4726,83.85,2,junction_floor
82281000081,NA,309947.625,619798.7188,309851.0938,99.97,2,junction_floor
85109500905,NA,1422.1927,1447.8956,25.7029,1.81,2,junction_floor
82298000013,NA,66240.5781,109521.7422,43281.1641,65.34,2,junction_floor
72582300073,NA,44619.8867,50459.8945,5840.0078,13.09,2,junction_floor
75380900073,NA,6466.0229,6529.0256,63.0027,0.97,2,junction_floor
85204200541,NA,8345.7138,8703.163,357.4492,4.28,2,junction_floor
81210500171,NA,811315.4622,811817.3656,501.9034,0.06,2,junction_floor
