reach_id,region,original_facc,corrected_facc,delta,delta_pct,correction_type
13279400501,AF,5520.4971,9867.9024,4347.4053,78.75,single_upstream
13370700025,AF,307.3322,510.3907,203.0584,66.07,single_upstream
13370700066,AF,47.8824,510.3907,462.5082,965.92,single_upstream
13370700565,AF,51.2381,373.2087,321.9706,628.38,single_upstream
13370700225,AF,47.9313,186.6043,138.673,289.32,single_upstream
13370700335,AF,17.9018,186.6043,168.7025,942.38,single_upstream
13370700106,AF,15.6983,598.1247,582.4264,3710.12,single_upstream
14100001745,AF,818.5605,2557.4047,1738.8442,212.43,conservation_floor
13362800153,AF,1391.7112,3564.5977,2172.8866,156.13,conservation_floor
15140700301,AF,15883.8111,21498.4578,5614.6466,35.35,single_upstream
17249900153,AF,350.6913,1413.1718,1062.4806,302.97,single_upstream
17249900031,AF,3848.9333,5240.4341,1391.5007,36.15,conservation_floor
17294800013,AF,2939.3425,3063.2955,123.953,4.22,single_upstream
14634000041,AF,17464.8305,39383.0078,21918.1773,125.5,single_upstream
13229900581,AF,13303.1009,14462.6646,1159.5637,8.72,single_upstream
14277800361,AF,83.3521,429.3945,346.0423,415.16,single_upstream
15302300043,AF,50186.9153,71374.516,21187.6007,42.22,conservation_floor
14580900221,AF,2603.578,3628.2497,1024.6717,39.36,single_upstream
14277800671,AF,31.1117,377.6654,346.5537,1113.9,single_upstream
14301000935,AF,17.8257,91.0019,73.1762,410.51,conservation_floor
11734700144,AF,9920.1231,25852.8936,15932.7705,160.61,single_upstream
13351000181,AF,81.0763,2559.8935,2478.8172,3057.39,conservation_floor
13370700016,AF,307.3322,510.3907,203.0584,66.07,single_upstream
13370700305,AF,47.9313,971.3334,923.4021,1926.51,conservation_floor
13370700326,AF,17.9018,186.6043,168.7025,942.38,single_upstream
14100001735,AF,927.9938,1332.2555,404.2617,43.56,conservation_floor
13362800141,AF,1171.9939,3564.5977,2392.6038,204.15,single_upstream
15140700291,AF,16123.1996,21498.4578,5375.2582,33.34,single_upstream
17249900143,AF,499.6501,1413.1718,913.5217,182.83,single_upstream
17249900023,AF,410.1904,5240.4341,4830.2436,1177.56,single_upstream
14634000033,AF,21223.0985,39383.0078,18159.9093,85.57,single_upstream
13229900571,AF,13189.9727,14462.6646,1272.6919,9.65,single_upstream
14277800351,AF,82.9424,429.3945,346.4521,417.7,single_upstream
15302300034,AF,50189.3376,71374.516,21185.1784,42.21,single_upstream
14580900211,AF,3103.0923,3628.2497,525.1574,16.92,single_upstream
14277800661,AF,31.955,377.6654,345.7104,1081.87,single_upstream
14301000925,AF,64.9884,95.4222,30.4338,46.83,conservation_floor
